chemical	name	molecular_weight	SMILES_string
CIDs58287447	SCHEMBL12538016	336.408536	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58287448	SCHEMBL12538216	340.433183	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58287449	SCHEMBL12538083	336.408536	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58287450	SCHEMBL12538038	334.396212	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58287451	SCHEMBL12538058	332.383889	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58287452	SCHEMBL12538031	335.402374	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58287453	SCHEMBL12538013	333.39005	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58287454	SCHEMBL12538533	342.445506	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58287455	SCHEMBL12538299	343.451668	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58287456	SCHEMBL12538041	334.396212	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58287457	SCHEMBL12538148	337.414697	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58287458	SCHEMBL12538218	337.414697	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58287459	SCHEMBL12538054	334.396212	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58287460	SCHEMBL12538170	335.402374	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58287461	SCHEMBL12538382	340.433183	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58287462	SCHEMBL12538011	338.420859	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58287463	SCHEMBL12538154	338.420859	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58287464	SCHEMBL12538392	341.439345	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58287465	SCHEMBL12538004	337.414697	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58287466	SCHEMBL12538172	336.408536	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58287467	SCHEMBL12538153	339.427021	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58287468	SCHEMBL12537985	331.377727	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58287469	SCHEMBL12538074	336.408536	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58287470	SCHEMBL12538196	340.433183	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58297763	SCHEMBL12546581	315.3631	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297780	SCHEMBL12546746	314.356938	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297782	SCHEMBL12546334	322.406233	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297788	SCHEMBL12546345	321.400071	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297792	SCHEMBL12546473	317.375424	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297802	SCHEMBL12546346	322.406233	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297814	SCHEMBL12546472	321.400071	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297827	SCHEMBL12546762	321.400071	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297839	SCHEMBL12546631	316.369262	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297840	SCHEMBL12546481	320.393909	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297855	SCHEMBL12546344	325.424718	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297858	SCHEMBL12546500	324.418556	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297859	SCHEMBL12546343	323.412394	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297862	SCHEMBL12546489	318.381586	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297871	SCHEMBL12546486	314.356938	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297873	SCHEMBL12546626	317.375424	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297876	SCHEMBL12546474	319.387747	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297878	SCHEMBL12546765	326.43088	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297880	SCHEMBL12546488	323.412394	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297884	SCHEMBL12546491	324.418556	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297892	SCHEMBL12546333	319.387747	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297897	SCHEMBL12546629	318.381586	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297898	SCHEMBL12546468	315.3631	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297900	SCHEMBL12546449	313.350777	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297908	SCHEMBL12546484	318.381586	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297909	SCHEMBL12546478	319.387747	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297927	SCHEMBL12546759	319.387747	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297928	SCHEMBL12546578	317.375424	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297929	SCHEMBL12546476	316.369262	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297931	SCHEMBL12546751	320.393909	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297933	SCHEMBL12546931	312.344615	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58297935	SCHEMBL12547046	312.344615	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58878684	SCHEMBL14510611	340.433183	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878685	SCHEMBL14510605	339.427021	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878686	SCHEMBL14510632	339.427021	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878687	SCHEMBL14510534	334.396212	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878688	SCHEMBL14510638	340.433183	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878689	SCHEMBL14510590	338.420859	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878690	SCHEMBL14510625	342.445506	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878691	SCHEMBL14510539	333.39005	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878692	SCHEMBL14510542	335.402374	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878693	SCHEMBL14510623	340.433183	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878694	SCHEMBL14510601	336.408536	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878695	SCHEMBL14510552	335.402374	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878696	SCHEMBL14510540	334.396212	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878697	SCHEMBL14510569	336.408536	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878698	SCHEMBL14510544	335.402374	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878700	SCHEMBL14510568	335.402374	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878701	SCHEMBL14510657	343.451668	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878704	SCHEMBL14510582	336.408536	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878706	SCHEMBL14510651	341.439345	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878707	SCHEMBL14510642	340.433183	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878708	SCHEMBL14510630	343.451668	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878709	SCHEMBL14510574	336.408536	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878710	SCHEMBL14510581	337.414697	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878711	SCHEMBL14510620	339.427021	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878712	SCHEMBL14510557	335.402374	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878713	SCHEMBL14510641	342.445506	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878714	SCHEMBL14510628	341.439345	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878715	SCHEMBL14510535	333.39005	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878716	SCHEMBL14510595	338.420859	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878717	SCHEMBL14510619	339.427021	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878718	SCHEMBL14510597	335.402374	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878719	SCHEMBL14510575	337.414697	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878720	SCHEMBL14510586	336.408536	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878721	SCHEMBL14510580	335.402374	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878722	SCHEMBL14510559	336.408536	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878723	SCHEMBL14510587	338.420859	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878724	SCHEMBL14510645	342.445506	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878725	SCHEMBL14510563	338.420859	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878726	SCHEMBL14510608	338.420859	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878727	SCHEMBL14510617	339.427021	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878728	SCHEMBL14510567	334.396212	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878729	SCHEMBL14510644	341.439345	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878730	SCHEMBL14510545	337.414697	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878731	SCHEMBL14510576	336.408536	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878732	SCHEMBL14510607	340.433183	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878733	SCHEMBL14510652	340.433183	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878734	SCHEMBL14510635	338.420859	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878735	SCHEMBL14510639	339.427021	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878736	SCHEMBL14510572	337.414697	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878737	SCHEMBL14510560	337.414697	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878738	SCHEMBL14510621	341.439345	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878739	SCHEMBL14510598	336.408536	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878740	SCHEMBL14510602	337.414697	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878741	SCHEMBL14510558	336.408536	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878742	SCHEMBL14510551	334.396212	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878743	SCHEMBL14510615	338.420859	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878744	SCHEMBL14510609	338.420859	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878745	SCHEMBL14510589	337.414697	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878746	SCHEMBL14510604	338.420859	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878747	SCHEMBL14510532	332.383889	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878748	SCHEMBL14510654	343.451668	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878749	SCHEMBL14510616	338.420859	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878750	SCHEMBL14510662	345.463992	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878751	SCHEMBL14510596	341.439345	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878752	SCHEMBL14510600	337.414697	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878753	SCHEMBL14510640	340.433183	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878754	SCHEMBL14510549	335.402374	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878755	SCHEMBL14510537	334.396212	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878756	SCHEMBL14510536	332.383889	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878757	SCHEMBL14510631	337.414697	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878758	SCHEMBL14510573	335.402374	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878759	SCHEMBL14510612	339.427021	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878760	SCHEMBL14510585	337.414697	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878761	SCHEMBL14510634	340.433183	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878762	SCHEMBL14510547	333.39005	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878763	SCHEMBL14510633	338.420859	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878764	SCHEMBL14510610	341.439345	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878765	SCHEMBL14510622	340.433183	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878766	SCHEMBL14510643	341.439345	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878767	SCHEMBL14510606	339.427021	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878768	SCHEMBL14510614	337.414697	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878769	SCHEMBL14510626	340.433183	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878770	SCHEMBL14510656	344.45783	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878771	SCHEMBL14510603	337.414697	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878772	SCHEMBL14510591	339.427021	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878773	SCHEMBL14510546	336.408536	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878774	SCHEMBL14510618	340.433183	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878775	SCHEMBL14510541	336.408536	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878776	SCHEMBL14510550	336.408536	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878777	SCHEMBL14510658	342.445506	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878778	SCHEMBL14510577	338.420859	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878779	SCHEMBL14510647	339.427021	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878780	SCHEMBL14510548	334.396212	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878781	SCHEMBL14510659	343.451668	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878782	SCHEMBL14510646	343.451668	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878783	SCHEMBL14510588	339.427021	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878784	SCHEMBL14510637	339.427021	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878785	SCHEMBL14510556	337.414697	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878786	SCHEMBL14510564	338.420859	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878787	SCHEMBL14510648	340.433183	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878788	SCHEMBL14510650	341.439345	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878789	SCHEMBL14510578	339.427021	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878790	SCHEMBL14510636	341.439345	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878791	SCHEMBL14510543	334.396212	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878792	SCHEMBL14510584	337.414697	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878793	SCHEMBL14510570	335.402374	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878794	SCHEMBL14510599	338.420859	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878795	SCHEMBL14510655	341.439345	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878796	SCHEMBL14510571	336.408536	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878797	SCHEMBL14510538	335.402374	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878798	SCHEMBL14510663	342.445506	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878799	SCHEMBL14510653	342.445506	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878800	SCHEMBL14510592	340.433183	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878801	SCHEMBL14510593	339.427021	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878802	SCHEMBL14510649	342.445506	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878803	SCHEMBL14510561	337.414697	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878804	SCHEMBL14510579	338.420859	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878805	SCHEMBL14510566	333.39005	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878806	SCHEMBL14510583	338.420859	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878807	SCHEMBL14510562	339.427021	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878808	SCHEMBL14510660	344.45783	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878809	SCHEMBL14510533	333.39005	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878810	SCHEMBL14510629	342.445506	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878811	SCHEMBL14510553	336.408536	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878814	SCHEMBL14510565	334.396212	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878816	SCHEMBL14510594	340.433183	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58878817	SCHEMBL14510627	341.439345	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58918056	SCHEMBL14457612	310.332291	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58918060	SCHEMBL14457626	320.393909	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58918065	SCHEMBL14457693	326.43088	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs58946140	SCHEMBL3067613	331.377727	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs58946145	SCHEMBL3070862	335.402374	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs59215181	SCHEMBL3076451	330.371565	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs71660597	N-methyl-3-phenyl-3-[4-[tris(fluoranyl)methyl]phenoxy]propan-1-amine	308.328664	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
CIDs76311203	CHEMBL3133300	333.381622	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs76973121	1-[3-(dimethylamino)propyl]-1-(2,3,5,6-tetradeuterio-4-fluoro-phenyl)phthalan-5-carbonitrile	328.41659	CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F
CIDs86294757	CHEMBL3260563	297.446414	CC1=CC(=C(C=C1)SC2=CC=CC=C2N3CCNCC3)C
CIDs86342090	1-[2-[[2-methyl-4-(trideuteriomethyl)phenyl]thio]phenyl]piperazine	301.464165	CC1=CC(=C(C=C1)SC2=CC=CC=C2N3CCNCC3)C
CIDs86342091	1-[2-[[2,4-bis(trideuteriomethyl)phenyl]thio]phenyl]piperazine	304.482651	CC1=CC(=C(C=C1)SC2=CC=CC=C2N3CCNCC3)C
CIDs86342092	1-[2-[[4-(dideuteriomethyl)-2-methylphenyl]thio]phenyl]piperazine	300.458004	CC1=CC(=C(C=C1)SC2=CC=CC=C2N3CCNCC3)C
CIDs86342093	1-[2-[[2,4-bis(dideuteriomethyl)phenyl]thio]phenyl]piperazine	302.470327	CC1=CC(=C(C=C1)SC2=CC=CC=C2N3CCNCC3)C
CIDs86342121	1-[2-[[2-(dideuteriomethyl)-4-(trideuteriomethyl)phenyl]thio]phenyl]piperazine	303.476489	CC1=CC(=C(C=C1)SC2=CC=CC=C2N3CCNCC3)C
CIDs86342122	2,2,3,3,5,5,6,6-octadeuterio-1-[2-[[2-methyl-4-(trideuteriomethyl)phenyl]thio]phenyl]piperazine	309.51346	CC1=CC(=C(C=C1)SC2=CC=CC=C2N3CCNCC3)C
CIDs86342123	1-[2-[[2,4-bis(trideuteriomethyl)phenyl]thio]phenyl]-2,2,3,3,5,5,6,6-octadeuteriopiperazine	312.531945	CC1=CC(=C(C=C1)SC2=CC=CC=C2N3CCNCC3)C
CIDs90265435	SCHEMBL15855060	329.365403	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs91581570	d, sertraline	307.235742	CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl
